question_id,question,category,complexity,execution_success,execution_time,execution_error,sql_similarity_score,exact_match,bleu_score,results_match,row_count_match,column_count_match,data_similarity_score,pattern_correctness,missing_components,extra_components,generated_sql,ground_truth_sql,num_few_shot_examples,model_name,timestamp,experiment_name
Q010,Compare debt equity ratio with return on net worth,comparative_analysis,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': True, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_subquery']",[],,"WITH debt_equity AS (SELECT fp.fiscal_year, ff.value as debt_equity_ratio FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_DEBT_EQUITY_RATIO' AND s.statement_type = 'RATIOS'), return_metrics AS (SELECT fp.fiscal_year, ff.value as return_on_net_worth FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_RETURN_ON_NET_WORTH' AND s.statement_type = 'RATIOS') SELECT de.fiscal_year, ROUND(de.debt_equity_ratio, 3) as debt_equity_ratio, ROUND(rm.return_on_net_worth, 2) as return_on_net_worth_pct, ROUND(de.debt_equity_ratio * rm.return_on_net_worth, 2) as leverage_adjusted_return FROM debt_equity de JOIN return_metrics rm ON de.fiscal_year = rm.fiscal_year ORDER BY de.fiscal_year;",10,llama-3.3-70b-versatile,2025-10-14T22:17:03.528846,few_shot_learning_curve_20251014_221651
Q011,What are total assets in 2025?,asset_liability,simple,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where']",[],,"SELECT c.name as company_name, fp.fiscal_year, li.name as metric, ff.value as total_assets, s.currency, s.units FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_ASSETS' AND s.statement_type = 'BALANCE' AND fp.fiscal_year = 2025;",10,llama-3.3-70b-versatile,2025-10-14T22:17:03.558726,few_shot_learning_curve_20251014_221651
Q012,Calculate working capital for each year,asset_liability,medium,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': True, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_subquery']",[],,"WITH current_assets AS (SELECT fp.fiscal_year, ff.value as current_assets FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_ASSETS' AND s.statement_type = 'BALANCE'), current_liabilities AS (SELECT fp.fiscal_year, ff.value as current_liabilities FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_LIABILITIES' AND s.statement_type = 'BALANCE') SELECT ca.fiscal_year, ca.current_assets, cl.current_liabilities, ca.current_assets - cl.current_liabilities as working_capital FROM current_assets ca JOIN current_liabilities cl ON ca.fiscal_year = cl.fiscal_year ORDER BY ca.fiscal_year;",10,llama-3.3-70b-versatile,2025-10-14T22:17:03.598795,few_shot_learning_curve_20251014_221651
Q013,Analyze working capital efficiency with growth metrics,asset_liability,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': False, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_window_func', 'has_subquery']",[],,"WITH current_assets AS (SELECT fp.fiscal_year, ff.value as current_assets FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_ASSETS' AND s.statement_type = 'BALANCE'), current_liabilities AS (SELECT fp.fiscal_year, ff.value as current_liabilities FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_LIABILITIES' AND s.statement_type = 'BALANCE') SELECT ca.fiscal_year, ca.current_assets, cl.current_liabilities, ca.current_assets - cl.current_liabilities as working_capital, ROUND((ca.current_assets / NULLIF(cl.current_liabilities, 0)), 2) as current_ratio, LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year) as prev_year_wc, (ca.current_assets - cl.current_liabilities) - LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year) as wc_change, ROUND((((ca.current_assets - cl.current_liabilities) - LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year)) / NULLIF(LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year), 0)) * 100, 2) as wc_growth_pct FROM current_assets ca JOIN current_liabilities cl ON ca.fiscal_year = cl.fiscal_year ORDER BY ca.fiscal_year;",10,llama-3.3-70b-versatile,2025-10-14T22:17:03.638841,few_shot_learning_curve_20251014_221651
Q014,Show inventory turnover ratio trend,efficiency_metrics,medium,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': True, 'has_window_func': False, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_window_func']",[],,"SELECT fp.fiscal_year, li.name as metric, ff.value as turnover_ratio, ROUND(365.0 / NULLIF(ff.value, 0), 1) as days, LAG(ff.value) OVER (ORDER BY fp.fiscal_year) as prev_year_ratio, ROUND(ff.value - LAG(ff.value) OVER (ORDER BY fp.fiscal_year), 2) as ratio_change FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_INVENTORY_TURNOVER_RATIO' AND s.statement_type = 'RATIOS' ORDER BY fp.fiscal_year;",10,llama-3.3-70b-versatile,2025-10-14T22:17:03.681914,few_shot_learning_curve_20251014_221651
Q015,Compare inventory and receivables turnover efficiency,efficiency_metrics,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': True, 'has_window_func': False, 'has_case': True, 'has_subquery': True, 'has_aggregate': False}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_window_func', 'has_aggregate']",[],,"SELECT fp.fiscal_year, li.name as efficiency_metric, ff.value as turnover_ratio, ROUND(365.0 / NULLIF(ff.value, 0), 1) as days, LAG(ff.value) OVER (PARTITION BY li.line_item_id ORDER BY fp.fiscal_year) as prev_year_ratio, ROUND(ff.value - LAG(ff.value) OVER (PARTITION BY li.line_item_id ORDER BY fp.fiscal_year), 2) as ratio_change, ROUND(AVG(ff.value) OVER (PARTITION BY li.line_item_id), 2) as avg_turnover FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code IN ('HUL_RATIOS_INVENTORY_TURNOVER_RATIO', 'HUL_RATIOS_DEBTORS_TURNOVER_RATIO') AND s.statement_type = 'RATIOS' ORDER BY li.name, fp.fiscal_year;",10,llama-3.3-70b-versatile,2025-10-14T22:17:03.726040,few_shot_learning_curve_20251014_221651
Q001,What was the total revenue in 2024?,revenue_analysis,simple,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where']",[],,"SELECT c.name as company_name, fp.fiscal_year, li.name as metric, ff.value as revenue, s.currency, s.units FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_PROFIT_LOSS_REVENUE_FROM_OPERATIONS_NET' AND s.statement_type = 'PROFIT_LOSS' AND fp.fiscal_year = 2024;",15,llama-3.3-70b-versatile,2025-10-14T22:17:07.819961,few_shot_learning_curve_20251014_221651
Q002,Compare revenue between 2023 and 2024,revenue_analysis,medium,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': False, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': False, 'has_subquery': True, 'has_aggregate': False}","['has_select', 'has_from', 'has_join', 'has_where', 'has_group_by', 'has_case', 'has_aggregate']",[],,"SELECT c.name as company_name, MAX(CASE WHEN fp.fiscal_year = 2023 THEN ff.value END) as revenue_2023, MAX(CASE WHEN fp.fiscal_year = 2024 THEN ff.value END) as revenue_2024, MAX(CASE WHEN fp.fiscal_year = 2024 THEN ff.value END) - MAX(CASE WHEN fp.fiscal_year = 2023 THEN ff.value END) as absolute_variance, ROUND(((MAX(CASE WHEN fp.fiscal_year = 2024 THEN ff.value END) - MAX(CASE WHEN fp.fiscal_year = 2023 THEN ff.value END)) / NULLIF(MAX(CASE WHEN fp.fiscal_year = 2023 THEN ff.value END), 0)) * 100, 2) as variance_percentage FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_PROFIT_LOSS_REVENUE_FROM_OPERATIONS_NET' AND s.statement_type = 'PROFIT_LOSS' AND fp.fiscal_year IN (2023, 2024) GROUP BY c.name;",15,llama-3.3-70b-versatile,2025-10-14T22:17:07.858729,few_shot_learning_curve_20251014_221651
Q003,Show revenue trend from 2021 to 2025 with year-over-year growth,trend_analysis,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': True, 'has_window_func': False, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_window_func']",[],,"SELECT c.name as company_name, fp.fiscal_year, ff.value as revenue, LAG(ff.value) OVER (ORDER BY fp.fiscal_year) as prev_year_revenue, ff.value - LAG(ff.value) OVER (ORDER BY fp.fiscal_year) as yoy_change, ROUND(((ff.value - LAG(ff.value) OVER (ORDER BY fp.fiscal_year)) / NULLIF(LAG(ff.value) OVER (ORDER BY fp.fiscal_year), 0)) * 100, 2) as yoy_growth_pct, ROUND(((ff.value - FIRST_VALUE(ff.value) OVER (ORDER BY fp.fiscal_year)) / NULLIF(FIRST_VALUE(ff.value) OVER (ORDER BY fp.fiscal_year), 0)) * 100, 2) as cumulative_growth_from_2021 FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_PROFIT_LOSS_REVENUE_FROM_OPERATIONS_NET' AND s.statement_type = 'PROFIT_LOSS' ORDER BY fp.fiscal_year;",15,llama-3.3-70b-versatile,2025-10-14T22:17:07.998882,few_shot_learning_curve_20251014_221651
Q004,What is the net profit margin in 2024?,profitability,simple,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where']",[],,"SELECT c.name as company_name, fp.fiscal_year, li.name as metric, ff.value as net_profit_margin FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_NET_PROFIT_MARGIN' AND s.statement_type = 'RATIOS' AND fp.fiscal_year = 2024;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.048493,few_shot_learning_curve_20251014_221651
Q005,Compare all profitability ratios for 2024,profitability,medium,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': True, 'has_window_func': True, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by']",[],,"SELECT c.name as company_name, fp.fiscal_year, li.name as metric, ff.value as ratio_value FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code IN ('HUL_RATIOS_NET_PROFIT_MARGIN', 'HUL_RATIOS_OPERATING_PROFIT_MARGIN', 'HUL_RATIOS_GROSS_PROFIT_MARGIN', 'HUL_RATIOS_RETURN_ON_NET_WORTH', 'HUL_RATIOS_RETURN_ON_CAPITAL_EMPLOYED') AND s.statement_type = 'RATIOS' AND fp.fiscal_year = 2024 ORDER BY li.name;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.095308,few_shot_learning_curve_20251014_221651
Q006,Analyze net profit margin trend with performance indicators,profitability,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': True, 'has_window_func': False, 'has_case': False, 'has_subquery': True, 'has_aggregate': False}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_window_func', 'has_case', 'has_aggregate']",[],,"SELECT c.name as company_name, fp.fiscal_year, ff.value as net_profit_margin, LAG(ff.value) OVER (ORDER BY fp.fiscal_year) as prev_year_margin, ff.value - LAG(ff.value) OVER (ORDER BY fp.fiscal_year) as margin_change, ROUND(AVG(ff.value) OVER (), 2) as avg_margin_all_years, CASE WHEN ff.value > AVG(ff.value) OVER () THEN 'Above Average' WHEN ff.value < AVG(ff.value) OVER () THEN 'Below Average' ELSE 'At Average' END as performance_vs_avg FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_NET_PROFIT_MARGIN' AND s.statement_type = 'RATIOS' ORDER BY fp.fiscal_year;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.127977,few_shot_learning_curve_20251014_221651
Q007,What was the operating cash flow in 2024?,cash_flow,simple,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where']",[],,"SELECT c.name as company_name, fp.fiscal_year, li.name as metric, ff.value as operating_cash_flow, s.currency, s.units FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_CASH_FLOW_NET_CASH_FROM_OPERATING_ACTIVITIES' AND s.statement_type = 'CASH_FLOW' AND fp.fiscal_year = 2024;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.160681,few_shot_learning_curve_20251014_221651
Q008,Break down cash flow from all three activities over the years,cash_flow,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': True, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_subquery']",[],,"WITH operating_cf AS (SELECT fp.fiscal_year, ff.value as operating_cf FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_CASH_FLOW_NET_CASH_FROM_OPERATING_ACTIVITIES' AND s.statement_type = 'CASH_FLOW'), investing_cf AS (SELECT fp.fiscal_year, ff.value as investing_cf FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_CASH_FLOW_INVESTING_ACTIVITIES' AND s.statement_type = 'CASH_FLOW'), financing_cf AS (SELECT fp.fiscal_year, ff.value as financing_cf FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_CASH_FLOW_NET_CASH_USED_IN_FROM_FINANCING_ACTIVITIES' AND s.statement_type = 'CASH_FLOW') SELECT o.fiscal_year, o.operating_cf, i.investing_cf, f.financing_cf, o.operating_cf + i.investing_cf + f.financing_cf as net_cash_change FROM operating_cf o JOIN investing_cf i ON o.fiscal_year = i.fiscal_year JOIN financing_cf f ON o.fiscal_year = f.fiscal_year ORDER BY o.fiscal_year;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.198859,few_shot_learning_curve_20251014_221651
Q009,Show current ratio for all years,ratios,medium,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': False, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': False, 'has_subquery': True, 'has_aggregate': False}","['has_select', 'has_from', 'has_join', 'has_where', 'has_group_by', 'has_case', 'has_aggregate']",[],,"SELECT c.name as company_name, li.name as ratio_name, MAX(CASE WHEN fp.fiscal_year = 2021 THEN ff.value END) as year_2021, MAX(CASE WHEN fp.fiscal_year = 2022 THEN ff.value END) as year_2022, MAX(CASE WHEN fp.fiscal_year = 2023 THEN ff.value END) as year_2023, MAX(CASE WHEN fp.fiscal_year = 2024 THEN ff.value END) as year_2024, MAX(CASE WHEN fp.fiscal_year = 2025 THEN ff.value END) as year_2025, ROUND(AVG(ff.value), 2) as avg_ratio FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_CURRENT_RATIO' AND s.statement_type = 'RATIOS' GROUP BY c.name, li.name;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.240554,few_shot_learning_curve_20251014_221651
Q010,Compare debt equity ratio with return on net worth,comparative_analysis,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': True, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_subquery']",[],,"WITH debt_equity AS (SELECT fp.fiscal_year, ff.value as debt_equity_ratio FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_DEBT_EQUITY_RATIO' AND s.statement_type = 'RATIOS'), return_metrics AS (SELECT fp.fiscal_year, ff.value as return_on_net_worth FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_RATIOS_RETURN_ON_NET_WORTH' AND s.statement_type = 'RATIOS') SELECT de.fiscal_year, ROUND(de.debt_equity_ratio, 3) as debt_equity_ratio, ROUND(rm.return_on_net_worth, 2) as return_on_net_worth_pct, ROUND(de.debt_equity_ratio * rm.return_on_net_worth, 2) as leverage_adjusted_return FROM debt_equity de JOIN return_metrics rm ON de.fiscal_year = rm.fiscal_year ORDER BY de.fiscal_year;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.278848,few_shot_learning_curve_20251014_221651
Q011,What are total assets in 2025?,asset_liability,simple,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': True, 'has_cte': True, 'has_window_func': True, 'has_case': True, 'has_subquery': True, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where']",[],,"SELECT c.name as company_name, fp.fiscal_year, li.name as metric, ff.value as total_assets, s.currency, s.units FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN company c ON fp.company_id = c.company_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_ASSETS' AND s.statement_type = 'BALANCE' AND fp.fiscal_year = 2025;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.319952,few_shot_learning_curve_20251014_221651
Q012,Calculate working capital for each year,asset_liability,medium,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': True, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_subquery']",[],,"WITH current_assets AS (SELECT fp.fiscal_year, ff.value as current_assets FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_ASSETS' AND s.statement_type = 'BALANCE'), current_liabilities AS (SELECT fp.fiscal_year, ff.value as current_liabilities FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_LIABILITIES' AND s.statement_type = 'BALANCE') SELECT ca.fiscal_year, ca.current_assets, cl.current_liabilities, ca.current_assets - cl.current_liabilities as working_capital FROM current_assets ca JOIN current_liabilities cl ON ca.fiscal_year = cl.fiscal_year ORDER BY ca.fiscal_year;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.358869,few_shot_learning_curve_20251014_221651
Q013,Analyze working capital efficiency with growth metrics,asset_liability,complex,False,0.0,Empty or None SQL query,0.0,False,0.0,False,False,False,0.0,"{'has_select': False, 'has_from': False, 'has_join': False, 'has_where': False, 'has_group_by': True, 'has_order_by': False, 'has_cte': False, 'has_window_func': False, 'has_case': True, 'has_subquery': False, 'has_aggregate': True}","['has_select', 'has_from', 'has_join', 'has_where', 'has_order_by', 'has_cte', 'has_window_func', 'has_subquery']",[],,"WITH current_assets AS (SELECT fp.fiscal_year, ff.value as current_assets FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_ASSETS' AND s.statement_type = 'BALANCE'), current_liabilities AS (SELECT fp.fiscal_year, ff.value as current_liabilities FROM financial_fact ff JOIN statement s ON ff.statement_id = s.statement_id JOIN fiscal_period fp ON s.period_id = fp.period_id JOIN line_item li ON ff.line_item_id = li.line_item_id WHERE li.normalized_code = 'HUL_BALANCE_TOTAL_CURRENT_LIABILITIES' AND s.statement_type = 'BALANCE') SELECT ca.fiscal_year, ca.current_assets, cl.current_liabilities, ca.current_assets - cl.current_liabilities as working_capital, ROUND((ca.current_assets / NULLIF(cl.current_liabilities, 0)), 2) as current_ratio, LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year) as prev_year_wc, (ca.current_assets - cl.current_liabilities) - LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year) as wc_change, ROUND((((ca.current_assets - cl.current_liabilities) - LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year)) / NULLIF(LAG(ca.current_assets - cl.current_liabilities) OVER (ORDER BY ca.fiscal_year), 0)) * 100, 2) as wc_growth_pct FROM current_assets ca JOIN current_liabilities cl ON ca.fiscal_year = cl.fiscal_year ORDER BY ca.fiscal_year;",15,llama-3.3-70b-versatile,2025-10-14T22:17:08.398766,few_shot_learning_curve_20251014_221651
